"Consumer Durables","MVL Industries Limited   ","MVL Industries Limited    "
"Consumer Durables","Salora International Limited   ","Salora International Limited    "
"Consumer Durables","Aplab Limited   ","Aplab Limited    "
"Consumer Durables","Delta Magnets Limited   ","Delta Magnets Limited    "
"Consumer Durables","Polar Industries Limited   ","Polar Industries Limited    "
"Consumer Products","Bata India Limited   ","Bata India Limited    "
"Consumer Products","Tube Investments of India Limited   ","Tube Investments of India Limited    "
"Consumer Products","V I P Industries Limited   ","V I P Industries Limited    "
"Consumer Products","HBL Power Systems Limited   ","HBL Power Systems Limited    "
"Consumer Products","Hanung Toys and Textiles Limited   ","Hanung Toys and Textiles Limited    "
"Consumer Products","Eveready Industries India Limited   ","Eveready Industries India Limited    "
"Consumer Products","Mirza International Limited   ","Mirza International Limited    "
"Consumer Products","Jindal Photo Limited   ","Jindal Photo Limited    "
"Consumer Products","Nippo Batteries Company Limited   ","Nippo Batteries Company Limited    "
"Consumer Products","Liberty Shoes Limited   ","Liberty Shoes Limited    "
"Consumer Products","Crew B.O.S. Products Limited   ","Crew B.O.S. Products Limited    "
"Consumer Products","Atlas Cycles (Haryana) Limited   ","Atlas Cycles (Haryana) Limited    "
"Consumer Products","Bhartiya International Limited   ","Bhartiya International Limited    "
"Diversified","Bombay Dyeing & Mfg Company Limited   ","Bombay Dyeing & Mfg Company Limited    "
"Diversified","Balmer Lawrie & Company Limited   ","Balmer Lawrie & Company Limited    "
"Energy","Coal India Limited   ","Coal India Limited    "
"Energy","Oil & Natural Gas Corpn Limited   ","Oil & Natural Gas Corpn Limited    "
"Energy","Indian Oil Corporation Limited   ","Indian Oil Corporation Limited    "
"Energy","Cairn India Limited   ","Cairn India Limited    "
"Energy","GAIL (India) Limited   ","GAIL (India) Limited    "
"Energy","Oil India Limited   ","Oil India Limited    "
"Energy","Bharat Petroleum Corporation Limited   ","Bharat Petroleum Corporation Limited    "
"Energy","Essar Oil Limited   ","Essar Oil Limited    "
"Energy","Mangalore Refinery and Petrochemicals Limited   ","Mangalore Refinery And Petrochemicals Limited    "
"Energy","Hindustan Petroleum Corporation Limited   ","Hindustan Petroleum Corporation Limited    "
"Energy","Petronet LNG Limited   ","Petronet LNG Limited    "
"Energy","Reliance Natural Resources Limited   ","Reliance Natural Resources Limited    "
"Energy","Gujarat State Petronet Limited   ","Gujarat State Petronet Limited    "
"Energy","Gujarat Gas Company Limited   ","Gujarat Gas Company Limited    "
"Energy","Indraprastha Gas Limited   ","Indraprastha Gas Limited    "
"Energy","Chennai Petroleum Corporation Limited   ","Chennai Petroleum Corporation Limited    "
"Energy","Aban Offshore Limited   ","Aban Offshore Limited    "
"Energy","Hindustan Oil Exploration Company Limited   ","Hindustan Oil Exploration Company Limited    "
"Energy","Kirloskar Oil Engines Limited   ","Kirloskar Oil Engines Limited    "
"Energy","Shiv-Vani Oil & Gas Exploration Services Limited   ","Shiv-Vani Oil & Gas Exploration Services Limited    "
"Energy","Jindal Drilling & Industries Limited   ","Jindal Drilling & Industries Limited    "
"Energy","Dredging Corporation of India Limited   ","Dredging Corporation of India Limited    "
"Energy","Selan Explorations Technology Limited   ","Selan Explorations Technology Limited    "
"Energy","Dolphin Offshore Enterprises (India) Limited   ","Dolphin Offshore Enterprises (India) Limited    "
"Energy","Deep Industries Limited   ","Deep Industries Limited    "
"Energy","Sah Petroleums Limited   ","Sah Petroleums Limited    "
"Energy","Alphageo (India) Limited   ","Alphageo (India) Limited    "
"Energy","Bil Energy System Limited   ","Bil Energy System Limited    "
"Engineering/ Capital goods","Larsen & Toubro Limited   ","Larsen & Toubro Limited    "
"Engineering/ Capital goods","Bharat Heavy Electricals Limited   ","Bharat Heavy Electricals Limited    "
"Engineering/ Capital goods","ABB Limited   ","ABB Limited    "
"Engineering/ Capital goods","Crompton Greaves Limited   ","Crompton Greaves Limited    "
"Engineering/ Capital goods","Cummins India Limited   ","Cummins India Limited    "
"Engineering/ Capital goods","Suzlon Energy Limited   ","Suzlon Energy Limited    "
"Engineering/ Capital goods","Engineers India Limited   ","Engineers India Limited    "
"Engineering/ Capital goods","Lanco Infratech Limited   ","Lanco Infratech Limited    "
"Engineering/ Capital goods","Thermax Limited   ","Thermax Limited    "
"Engineering/ Capital goods","Bharat Forge Limited   ","Bharat Forge Limited    "
"Engineering/ Capital goods","Areva T&D India Limited   ","Areva T&D India Limited    "
"Engineering/ Capital goods","Havells India Limited   ","Havells India Limited    "
"Engineering/ Capital goods","Voltas Limited   ","Voltas Limited    "
"Engineering/ Capital goods","Alstom Projects India Limited   ","Alstom Projects India Limited    "
"Engineering/ Capital goods","BGR Energy Systems Limited   ","BGR Energy Systems Limited    "
"Engineering/ Capital goods","AIA Engineering Limited   ","AIA Engineering Limited    "
"Engineering/ Capital goods","Alfa-Laval (India) Limited   ","Alfa-Laval (India) Limited    "
"Engineering/ Capital goods","Carborundum Universal Limited   ","Carborundum Universal Limited    "
"Engineering/ Capital goods","BEML Limited   ","BEML Limited    "
"Engineering/ Capital goods","K E C International Limited   ","K E C International Limited    "
"Engineering/ Capital goods","Greaves Cotton Limited   ","Greaves Cotton Limited    "
"Engineering/ Capital goods","Kalpataru Power Transmission Limited   ","Kalpataru Power Transmission Limited    "
"Engineering/ Capital goods","Graphite India Limited   ","Graphite India Limited    "
"Engineering/ Capital goods","Sujana Towers Limited   ","Sujana Towers Limited    "
"Engineering/ Capital goods","Texmaco Rail & Engineering Limited   ","Texmaco Rail & Engineering Limited    "
"Engineering/ Capital goods","Ingersoll-Rand (India) Limited   ","Ingersoll-Rand (India) Limited    "
"Engineering/ Capital goods","Praj Industries Limited   ","Praj Industries Limited    "
"Engineering/ Capital goods","Va Tech Wabag Limited   ","Va Tech Wabag Limited    "
"Engineering/ Capital goods","Tecpro Systems Limited   ","Tecpro Systems Limited    "
"Engineering/ Capital goods","Techno Electric & Engineering Company Limited   ","Techno Electric & Engineering Company Limited    "
"Engineering/ Capital goods","Grindwell Norton Limited   ","Grindwell Norton Limited    "
"Engineering/ Capital goods","Elgi Equipments Limited   ","Elgi Equipments Limited    "
"Engineering/ Capital goods","Sundram Fasteners Limited   ","Sundram Fasteners Limited    "
"Engineering/ Capital goods","Kirloskar Brothers Limited   ","Kirloskar Brothers Limited    "
"Engineering/ Capital goods","HEG Limited   ","HEG Limited    "
"Engineering/ Capital goods","Electrosteel Castings Limited   ","Electrosteel Castings Limited    "
"Engineering/ Capital goods","Reliance Industrial Infrastructure Limited   ","Reliance Industrial Infrastructure Limited    "
"Engineering/ Capital goods","KSB Pumps Limited   ","KSB Pumps Limited    "
"Engineering/ Capital goods","Titagarh Wagons Limited   ","Titagarh Wagons Limited    "
"Engineering/ Capital goods","Apar Industries Limited   ","Apar Industries Limited    "
"Engineering/ Capital goods","Vesuvius India Limited   ","Vesuvius India Limited    "
"Engineering/ Capital goods","Jyoti Structures Limited   ","Jyoti Structures Limited    "
"Engineering/ Capital goods","Esab India Limited   ","Esab India Limited    "
"Engineering/ Capital goods","Dynamatic Technologies Limited   ","Dynamatic Technologies Limited    "
"Engineering/ Capital goods","V-Guard Industries Limited   ","V-Guard Industries Limited    "
"Engineering/ Capital goods","Mahindra Forgings Limited   ","Mahindra Forgings Limited    "
"Engineering/ Capital goods","Elecon Engineering Company Limited   ","Elecon Engineering Company Limited    "
"Engineering/ Capital goods","Atlanta Limited   ","Atlanta Limited    "
"Engineering/ Capital goods","Nitin Fire Protection Industries Limited   ","Nitin Fire Protection Industries Limited    "
"Engineering/ Capital goods","Shriram EPC Limited   ","Shriram EPC Limited    "
"Engineering/ Capital goods","Jayaswal Neco Industries Limited   ","Jayaswal Neco Industries Limited    "
"Engineering/ Capital goods","Voltamp Transformers Limited   ","Voltamp Transformers Limited    "
"Engineering/ Capital goods","Bharat Bijlee Limited   ","Bharat Bijlee Limited    "
"Engineering/ Capital goods","Swaraj Engines Limited   ","Swaraj Engines Limited    "
"Engineering/ Capital goods","McNally Bharat Engineering Company Limited   ","McNally Bharat Engineering Company Limited    "
"Engineering/ Capital goods","Sanghvi Movers Limited   ","Sanghvi Movers Limited    "
"Engineering/ Capital goods","Ahmednagar Forgings Limited   ","Ahmednagar Forgings Limited    "
"Engineering/ Capital goods","Hindustan Dorr-Oliver Limited   ","Hindustan Dorr-Oliver Limited    "
"Engineering/ Capital goods","Walchandnagar Industries Limited   ","Walchandnagar Industries Limited    "
"Engineering/ Capital goods","TIL Limited   ","TIL Limited    "
"Engineering/ Capital goods","TRF Limited   ","TRF Limited    "
"Engineering/ Capital goods","Action Construction Equipments Limited   ","Action Construction Equipments Limited    "
"Engineering/ Capital goods","Texmaco Limited   ","Texmaco Limited    "
"Engineering/ Capital goods","Honda Siel Power Products Limited   ","Honda Siel Power Products Limited    "
"Engineering/ Capital goods","Supreme Infrastructure India Limited   ","Supreme Infrastructure India Limited    "
"Engineering/ Capital goods","Orient Abrasives Limited   ","Orient Abrasives Limited    "
"Engineering/ Capital goods","Hercules Hoists Limited   ","Hercules Hoists Limited    "
"Engineering/ Capital goods","Transformers & Rectifiers India Limited   ","Transformers & Rectifiers India Limited    "
"Engineering/ Capital goods","EMCO Limited   ","EMCO Limited    "
"Engineering/ Capital goods","Shanthi Gears Limited   ","Shanthi Gears Limited    "
"Engineering/ Capital goods","GEI Industrial Systems Limited   ","GEI Industrial Systems Limited    "
"Engineering/ Capital goods","GKW Limited   ","GKW Limited    "
"Engineering/ Capital goods","Premier Limited   ","Premier Limited    "
"Engineering/ Capital goods","Kirloskar Industries Limited   ","Kirloskar Industries Limited    "
"Engineering/ Capital goods","Wendt India Limited   ","Wendt India Limited    "
"Engineering/ Capital goods","Petron Engineering Construction Limited   ","Petron Engineering Construction Limited    "
"Engineering/ Capital goods","Ador Welding Limited   ","Ador Welding Limited    "
"Engineering/ Capital goods","Kirloskar Electric Company Limited   ","Kirloskar Electric Company Limited    "
"Engineering/ Capital goods","Gujarat Apollo Industries Limited   ","Gujarat Apollo Industries Limited    "
"Engineering/ Capital goods","Hinduja Foundries Limited   ","Hinduja Foundries Limited    "
"Engineering/ Capital goods","L G Balakrishnan & Bros Limited   ","L G Balakrishnan & Bros Limited    "
"Engineering/ Capital goods","Birla Power Solutions Limited   ","Birla Power Solutions Limited    "
"Engineering/ Capital goods","Electrotherm (India) Limited   ","Electrotherm (India) Limited    "
"Engineering/ Capital goods","Commercial Engineers & Body Builders Company Limited   ","Commercial Engineers & Body Builders Company Limited    "
"Engineering/ Capital goods","Ramkrishna Forgings Limited   ","Ramkrishna Forgings Limited    "
"Engineering/ Capital goods","Nelcast Limited   ","Nelcast Limited    "
"Engineering/ Capital goods","Kabra Extrusion Technik Limited   ","Kabra Extrusion Technik Limited    "
"Engineering/ Capital goods","Easun Reyrolle Limited   ","Easun Reyrolle Limited    "
"Engineering/ Capital goods","Technofab Engineering Limited   ","Technofab Engineering Limited    "
"Engineering/ Capital goods","Indo Tech Transformers Limited   ","Indo Tech Transformers Limited    "
"Engineering/ Capital goods","Sunil Hitech Engineers Limited   ","Sunil Hitech Engineers Limited    "
"Engineering/ Capital goods","Manugraph India Limited   ","Manugraph India Limited    "
"Engineering/ Capital goods","M M Forgings Limited   ","M M Forgings Limited    "
"Engineering/ Capital goods","UB Engineering Limited   ","UB Engineering Limited    "
"Engineering/ Capital goods","Eimco Elecon (India) Limited   ","Eimco Elecon (India) Limited    "
"Engineering/ Capital goods","Best & Crompton Engineering Limited   ","Best & Crompton Engineering Limited    "
"Engineering/ Capital goods","Kalindee Rail Nirman (Engineers) Limited   ","Kalindee Rail Nirman (Engineers) Limited    "
"Engineering/ Capital goods","Revathi Equipment Limited   ","Revathi Equipment Limited    "
"Engineering/ Capital goods","Indo Asian Fusegear Limited   ","Indo Asian Fusegear Limited    "
"Engineering/ Capital goods","IFGL Refractories Limited   ","IFGL Refractories Limited    "
"Engineering/ Capital goods","Igarashi Motors India Limited   ","Igarashi Motors India Limited    "
"Engineering/ Capital goods","ECE Industries Limited   ","ECE Industries Limited    "
"Engineering/ Capital goods","Sanghvi Forging & Engineering Limited   ","Sanghvi Forging & Engineering Limited    "
"Engineering/ Capital goods","Sterling Tools Limited   ","Sterling Tools Limited    "
"Engineering/ Capital goods","Coromandel Engineering Company Limited   ","Coromandel Engineering Company Limited    "
"Engineering/ Capital goods","Panasonic Carbon India Company Limited   ","Panasonic Carbon India Company Limited    "
"Engineering/ Capital goods","IMP Powers Limited   ","IMP Powers Limited    "
"Engineering/ Capital goods","Windsor Machines Limited   ","Windsor Machines Limited    "
"Engineering/ Capital goods","Kalyani Forge Limited   ","Kalyani Forge Limited    "
"Engineering/ Capital goods","Batliboi Limited   ","Batliboi Limited    "
"Engineering/ Capital goods","Lakshmi Precision Screws Limited   ","Lakshmi Precision Screws Limited    "
"Engineering/ Capital goods","Lokesh Machines Limited   ","Lokesh Machines Limited    "
"Engineering/ Capital goods","DE Nora India Limited   ","DE Nora India Limited    "
"Engineering/ Capital goods","W S Industries (India) Limited   ","W S Industries (India) Limited    "
"Engineering/ Capital goods","Tarapur Transformers Limited   ","Tarapur Transformers Limited    "
"Engineering/ Capital goods","Asian Electronics Limited   ","Asian Electronics Limited    "
"Engineering/ Capital goods","Mukand Engineers Limited   ","Mukand Engineers Limited    "
"Engineering/ Capital goods","Pitti Laminations Limited   ","Pitti Laminations Limited    "
"Engineering/ Capital goods","NEPC India Limited   ","NEPC India Limited    "
"Engineering/ Capital goods","LGB Forge Limited   ","LGB Forge Limited    "
"Engineering/ Capital goods","Hilton Metal Forging Limited   ","Hilton Metal Forging Limited    "
"Engineering/ Capital goods","GI Engineering Solutions Limited   ","GI Engineering Solutions Limited    "
"Engineering/ Capital goods","EL Forge Limited   ","EL Forge Limited    "
"Engineering/ Capital goods","Shree Ganesh Forgings Limited   ","Shree Ganesh Forgings Limited    "
"Engineering/ Capital goods","Krishna Engineering Works Limited   ","Krishna Engineering Works Limited    "
"ETF","NIFTY BeES ","NIFTY BeES  "
"ETF","UTI - Gold Exchange Traded Fund ","UTI - Gold Exchange Traded Fund  "
"ETF","Benchmark GoldBees ","Benchmark GoldBees  "
"ETF","Kotak Gold ETF ","Kotak Gold ETF  "
"ETF","Quantum Index Fund ETF ","Quantum Index Fund ETF  "
"ETF","Reliance Banking ETF ","Reliance Banking ETF  "
"ETF","Quantum Gold Fund ETF ","Quantum Gold Fund ETF  "
"ETF","Reliance Gold ETF ","Reliance Gold ETF  "
"ETF","Kotak PSU Bank ","Kotak PSU Bank  "
"ETF","PSU Bank BEES ","PSU Bank BEES  "
"ETF","Benchmark BankBEES ","Benchmark BankBEES  "
"ETF","Nifty Junior Benchmark ETF ","Nifty Junior Benchmark ETF  "
"ETF","Liquid Benchmark ETS ","Liquid Benchmark ETS  "
"ETF","S&P CNX Nifty UTI ETF ","S&P CNX Nifty UTI ETF  "
"ETF","Shariah Benchmark ETF ","Shariah Benchmark ETF  "
"ETF","SBI Gold ETS ","SBI Gold ETS  "
"ETF","Kotak Nifty ETF ","Kotak Nifty ETF  "
"ETF","Hang Seng Benchmark ETF ","Hang Seng Benchmark ETF  "
"ETF","Religare Gold ETF ","Religare Gold ETF  "
"ETF","Motilal Oswal MOSt Shares M50 ETF ","Motilal Oswal MOSt Shares M50 ETF  "
"ETF","HDFC Gold ETF ","HDFC Gold ETF  "
"ETF","ICICI Prudential Gold ETF ","ICICI Prudential Gold ETF  "
"ETF","Infrastructure Benchmark ETS ","Infrastructure Benchmark ETS  "
"ETF","Axis Gold ETF ","Axis Gold ETF  "
"ETF","Motilal Oswal MOSt Shares Midcap 100 ETF ","Motilal Oswal MOSt Shares Midcap 100 ETF  "
"ETF","Motilal Oswal MOst Shares NASDAQ 100 ETF ","Motilal Oswal MOst Shares NASDAQ 100 ETF  "
"ETF","Birla Sun Life Gold ETF ","Birla Sun Life Gold ETF  "
"Finance","Housing Development Finance Corporation Limited   ","Housing Development Finance Corporation Limited    "
"Finance","Power Finance Corporation Limited   ","Power Finance Corporation Limited    "
"Finance","Rural Electrification Corporation Limited   ","Rural Electrification Corporation Limited    "
"Finance","Infrastructure Development Finance Company Limited   ","Infrastructure Development Finance Company Limited    "
"Finance","Shriram Transport Finance Company Limited   ","Shriram Transport Finance Company Limited    "
"Finance","Reliance Capital Limited   ","Reliance Capital Limited    "
"Finance","LIC Housing Finance Limited   ","LIC Housing Finance Limited    "
"Finance","Bajaj Holdings & Investment Limited   ","Bajaj Holdings & Investment Limited    "
"Finance","Bajaj Finserv Limited   ","Bajaj Finserv Limited    "
"Finance","Mahindra & Mahindra Financial Services Limited   ","Mahindra & Mahindra Financial Services Limited    "
"Finance","Religare Enterprises Limited   ","Religare Enterprises Limited    "
"Finance","Muthoot Finance Limited   ","Muthoot Finance Limited    "
"Finance","CRISIL Limited   ","CRISIL Limited    "
"Finance","Indiabulls Financial Services Limited   ","Indiabulls Financial Services Limited    "
"Finance","Manappuram General Finance & Leasing Limited   ","Manappuram General Finance & Leasing Limited    "
"Finance","IFCI Limited   ","IFCI Limited    "
"Finance","Sundaram Finance Limited   ","Sundaram Finance Limited    "
"Finance","Tata Investment Corporation Limited   ","Tata Investment Corporation Limited    "
"Finance","Shriram City Union Finance Limited   ","Shriram City Union Finance Limited    "
"Finance","Edelweiss Capital Limited   ","Edelweiss Capital Limited    "
"Finance","SKS Microfinance Limited   ","SKS Microfinance Limited    "
"Finance","Dewan Housing Finance Corporation Limited   ","Dewan Housing Finance Corporation Limited    "
"Finance","Bajaj Finance Limited   ","Bajaj Finance Limited    "
"Finance","India Infoline Limited   ","India Infoline Limited    "
"Finance","SREI Infrastructure Finance Limited   ","SREI Infrastructure Finance Limited    "
"Finance","Cholamandalam Investment & Finance Company Limited   ","Cholamandalam Investment & Finance Company Limited    "
"Finance","JM Financial Limited   ","JM Financial Limited    "
"Finance","Network 18 Media & Investments Limited   ","Network 18 Media & Investments Limited    "
"Finance","GRUH Finance Limited   ","GRUH Finance Limited    "
"Finance","Motilal Oswal Financial Services Limited   ","Motilal Oswal Financial Services Limited    "
"Finance","Jindal South West Holdings Limited   ","Jindal South West Holdings Limited    "
"Finance","PTC India Financial Services Limited   ","PTC India Financial Services Limited    "
"Finance","ICRA Limited   ","ICRA Limited    "
"Finance","Magma Fincorp Limited   ","Magma Fincorp Limited    "
"Finance","Future Capital Holdings Limited   ","Future Capital Holdings Limited    "
"Finance","IL&FS Investment Managers Limited   ","IL&FS Investment Managers Limited    "
"Finance","SE Investments Limited   ","SE Investments Limited    "
"Finance","GIC Housing Finance Limited   ","GIC Housing Finance Limited    "
"Finance","Geojit BNP Paribas Financial Services Limited   ","Geojit BNP Paribas Financial Services Limited    "
"Finance","Nalwa Sons Investments Limited   ","Nalwa Sons Investments Limited    "
"Finance","PNB Gilts Limited   ","PNB Gilts Limited    "
"Finance","Indiabulls Securities Limited   ","Indiabulls Securities Limited    "
"Finance","Kalyani Investment Company Limited   ","Kalyani Investment Company Limited    "
"Finance","Kirloskar Brothers Investments Limited   ","Kirloskar Brothers Investments Limited    "
"Finance","BF Investment Limited   ","BF Investment Limited    "
"Finance","Consolidated Finvest & Holdings Limited   ","Consolidated Finvest & Holdings Limited    "
"Finance","Can Fin Homes Limited   ","Can Fin Homes Limited    "
"Finance","Tourism Finance Corporation of India Limited   ","Tourism Finance Corporation of India Limited    "
"Finance","First Leasing Company of India Limited   ","First Leasing Company of India Limited    "
"Finance","Money Matters Financial Services Limited   ","Money Matters Financial Services Limited    "
"Finance","Industrial Investment Trust Limited   ","Industrial Investment Trust Limited    "
"Finance","Aditya Birla Money Limited   ","Aditya Birla Money Limited    "
"Finance","Vardhman Holdings Limited   ","Vardhman Holdings Limited    "
"Finance","Emkay Global Financial Services Limited   ","Emkay Global Financial Services Limited    "
"Finance","Microsec Financial Services Limited   ","Microsec Financial Services Limited    "
"Finance","McDowell Holdings Limited   ","McDowell Holdings Limited    "
"Finance","Nahar Capital & Financial Services Limited   ","Nahar Capital & Financial Services Limited    "
"Finance","SIL Investments Limited   ","SIL Investments Limited    "
"Finance","TCI Finance Limited   ","TCI Finance Limited    "
"Finance","Summit Securities Limited   ","Summit Securities Limited    "
"Finance","Motor & General Finance Limited   ","Motor & General Finance Limited    "
"Finance","Sharyans Resources Limited   ","Sharyans Resources Limited    "
"Finance","Spectacle Infotek Limited   ","Spectacle Infotek Limited    "
"Finance","Almondz Global Securities Limited   ","Almondz Global Securities Limited    "
"Finance","Prime Securities Limited   ","Prime Securities Limited    "
"Finance","VLS Finance Limited   ","VLS Finance Limited    "
"Finance","Williamson Magor & Company Limited   ","Williamson Magor & Company Limited    "
"Finance","Indbank Merchant Banking Services Limited   ","Indbank Merchant Banking Services Limited    "
"Finance","Dhunseri Investments Limited   ","Dhunseri Investments Limited    "
"Finance","Nagreeka Capital & Infrastructure Limited   ","Nagreeka Capital & Infrastructure Limited    "
"Finance","Times Guaranty Limited   ","Times Guaranty Limited    "
"Finance","HB Stockholdings Limited   ","HB Stockholdings Limited    "
"Finance","BLB Limited   ","BLB Limited    "
"Finance","Sakthi Finance Limited   ","Sakthi Finance Limited    "
"Finance","Keynote Corporate Services Limited   ","Keynote Corporate Services Limited    "
"Finance","Transwarranty Finance Limited   ","Transwarranty Finance Limited    "
"Finance","Welspun Investments & Commercials Limited   ","Welspun Investments & Commercials Limited    "
"Finance","Khandwala Securities Limited   ","Khandwala Securities Limited    "
"Finance","Gujarat Lease Financing Limited   ","Gujarat Lease Financing Limited    "
"Finance","DCM Financial Services Limited   ","DCM Financial Services Limited    "
"Finance","Lakshmi Finance & Industrial Corporation Limited   ","Lakshmi Finance & Industrial Corporation Limited    "
"Finance","Blue Chip India Limited   ","Blue Chip India Limited    "
"Finance","Lloyds Finance Limited   ","Lloyds Finance Limited    "
"FMCG","ITC Limited   ","ITC Limited    "
"FMCG","Hindustan Unilever Limited   ","Hindustan Unilever Limited    "
"FMCG","Nestle India Limited   ","Nestle India Limited    "
"FMCG","Dabur India Limited   ","Dabur India Limited    "
"FMCG","Godrej Consumer Products Limited   ","Godrej Consumer Products Limited    "
"FMCG","Colgate Palmolive (India) Limited   ","Colgate Palmolive (India) Limited    "
"FMCG","GlaxoSmithkline Consumer Healthcare Limited   ","GlaxoSmithkline Consumer Healthcare Limited    "
"FMCG","Marico Limited   ","Marico Limited    "
"FMCG","Emami Limited   ","Emami Limited    "
"FMCG","Procter & Gamble Hygiene and Health Care Limited   ","Procter & Gamble Hygiene and Health Care Limited    "
"FMCG","Gillette India Limited   ","Gillette India Limited    "
"FMCG","Britannia Industries Limited   ","Britannia Industries Limited    "
"FMCG","Jubilant Foodworks Limited   ","Jubilant Foodworks Limited    "
"FMCG","Zydus Wellness Limited   ","Zydus Wellness Limited    "
"FMCG","Kwality Dairy (India) Limited   ","Kwality Dairy (India) Limited    "
"FMCG","Godfrey Phillips India Limited   ","Godfrey Phillips India Limited    "
"FMCG","Jyothy Laboratories Limited   ","Jyothy Laboratories Limited    "
"FMCG","Bajaj Corp Limited   ","Bajaj Corp Limited    "
"FMCG","VST Industries Limited   ","VST Industries Limited    "
"FMCG","Kothari Products Limited   ","Kothari Products Limited    "
"FMCG","Amar Remedies Limited   ","Amar Remedies Limited    "
"FMCG","Heritage Foods (India) Limited   ","Heritage Foods (India) Limited    "
"FMCG","Tamil Nadu Petro Products Limited   ","Tamil Nadu Petro Products Limited    "
"FMCG","Jubilant Industries Limited   ","Jubilant Industries Limited    "
"FMCG","Golden Tobacco Limited   ","Golden Tobacco Limited    "
"FMCG","JHS Svendgaard Laboratories Limited   ","JHS Svendgaard Laboratories Limited    "
"FMCG","GKB Ophthalmics Limited   ","GKB Ophthalmics Limited    "
"Gems and Jewellery","Rajesh Exports Limited   ","Rajesh Exports Limited    "
"Gems and Jewellery","Gitanjali Gems Limited   ","Gitanjali Gems Limited    "
"Gems and Jewellery","Shree Ganesh Jewellery House Limited   ","Shree Ganesh Jewellery House Limited    "
"Gems and Jewellery","Shrenuj & Company Limited   ","Shrenuj & Company Limited    "
"Gems and Jewellery","Su-Raj Diamonds & Jewellery Limited   ","Su-Raj Diamonds & Jewellery Limited    "
"Gems and Jewellery","Vaibhav Gems Limited   ","Vaibhav Gems Limited    "
"Gems and Jewellery","Goldiam International Limited   ","Goldiam International Limited    "
"Gems and Jewellery","Classic Diamonds (India) Limited   ","Classic Diamonds (India) Limited    "
"Gems and Jewellery","SB & T International Limited   ","SB & T International Limited    "
"Healthcare","Fortis Healthcare Limited   ","Fortis Healthcare (India) Limited    "
"Healthcare","Apollo Hospitals Enterprise Limited   ","Apollo Hospitals Enterprise Limited    "
"Healthcare","Opto Circuits (India) Limited   ","Opto Circuits (India) Limited    "
"Healthcare","Indraprastha Medical Corporation Limited   ","Indraprastha Medical Corporation Limited    "
"Healthcare","Kovai Medical Center & Hospital Limited   ","Kovai Medical Center & Hospital Limited    "
"Healthcare","Vimta Labs Limited   ","Vimta Labs Limited    "
"Healthcare","Lotus Eye Care Hospital Limited   ","Lotus Eye Care Hospital Limited    "
"Healthcare","Ashco Niulab Industries Limited   ","Ashco Niulab Industries Limited    "
"Hospitality","Cox & Kings Limited   ","Cox & Kings Limited    "
"Hospitality","Thomas Cook (India) Limited   ","Thomas Cook (India) Limited    "
"Hotels","Indian Hotels Co Limited   ","Indian Hotels Co Limited    "
"Hotels","EIH Limited   ","EIH Limited    "
"Hotels","Mahindra Holidays & Resorts India Limited   ","Mahindra Holidays & Resorts India Limited    "
"Hotels","Hotel Leela Venture Limited   ","Hotel Leela Venture Limited    "
"Hotels","Asian Hotels (North) Limited   ","Asian Hotels (North) Limited    "
"Hotels","Asian Hotels (East) Limited   ","Asian Hotels (East) Limited    "
"Hotels","Asian Hotels (West) Limited   ","Asian Hotels (West) Limited    "
"Information Technology","Tata Consultancy Services Limited   ","Tata Consultancy Services Limited    "
"Information Technology","Infosys Technologies Limited   ","Infosys Technologies Limited    "
"Information Technology","Wipro Limited   ","Wipro Limited    "
"Information Technology","HCL Technologies Limited   ","HCL Technologies Limited    "
"Information Technology","Oracle Financial Services Software Limited   ","Oracle Financial Services Software Limited    "
"Information Technology","Satyam Computer Services Limited   ","Satyam Computer Services Limited    "
"Information Technology","MphasiS Limited   ","MphasiS Limited    "
"Information Technology","Tech Mahindra Limited   ","Tech Mahindra Limited    "
"Information Technology","Patni Computer Systems Limited   ","Patni Computer Systems Limited    "
"Information Technology","Educomp Solutions Limited   ","Educomp Solutions Limited    "
"Information Technology","Financial Technologies (India) Limited   ","Financial Technologies (India) Limited    "
"Information Technology","Info Edge (India) Limited   ","Info Edge (India) Limited    "
"Information Technology","CMC Limited   ","CMC Limited    "
"Information Technology","Redington India Limited   ","Redington India Limited    "
"Information Technology","Core Projects & Technologies Limited   ","Core Projects & Technologies Limited    "
"Information Technology","eClerx Services Limited   ","eClerx Services Limited    "
"Information Technology","HCL Infosystems Limited   ","HCL Infosystems Limited    "
"Information Technology","Rolta India Limited   ","Rolta India Limited    "
"Information Technology","Hexaware Technologies Limited   ","Hexaware Technologies Limited    "
"Information Technology","Polaris Software Lab Limited   ","Polaris Software Lab Limited    "
"Information Technology","Glodyne Technoserve Limited   ","Glodyne Technoserve Limited    "
"Information Technology","Infotech Enterprises Limited   ","Infotech Enterprises Limited    "
"Information Technology","Persistent Systems Limited   ","Persistent Systems Limited    "
"Information Technology","KPIT Cummins Infosystems Limited   ","KPIT Cummins Infosystems Limited    "
"Information Technology","Mindtree Limited   ","Mindtree Limited    "
"Information Technology","NIIT Technologies Limited   ","NIIT Technologies Limited    "
"Information Technology","Everonn Education Limited   ","Everonn Education Limited    "
"Information Technology","3i Infotech Limited   ","3i Infotech Limited    "
"Information Technology","NIIT Limited   ","NIIT Limited    "
"Information Technology","Vakrangee Softwares Limited   ","Vakrangee Softwares Limited    "
